ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Frecuencia de mantenimiento correctivo
51366,416,2022-04-26,Correctivo,559,6,Ubicacion_A,70
51367,416,2022-05-01,Correctivo,4216,10,Ubicacion_A,70
51368,416,2022-05-02,Correctivo,1340,21,Ubicacion_A,70
51369,416,2022-06-19,Correctivo,4403,23,Ubicacion_A,70
51370,416,2022-07-07,Correctivo,3763,2,Ubicacion_A,70
51371,416,2022-07-25,Correctivo,2561,14,Ubicacion_A,70
51372,416,2022-07-29,Correctivo,2788,17,Ubicacion_A,70
51373,416,2022-09-19,Correctivo,4527,11,Ubicacion_A,70
51374,416,2022-10-03,Correctivo,4891,13,Ubicacion_A,70
51375,416,2022-10-14,Correctivo,1453,18,Ubicacion_A,70
51376,416,2022-12-08,Correctivo,3856,14,Ubicacion_A,70
51377,416,2022-12-09,Correctivo,3665,16,Ubicacion_A,70
51378,416,2022-12-10,Correctivo,1069,20,Ubicacion_A,70
51379,416,2023-02-13,Correctivo,4575,19,Ubicacion_A,70
51380,416,2023-02-27,Correctivo,4881,12,Ubicacion_A,70
51381,416,2023-03-06,Correctivo,956,2,Ubicacion_A,70
51382,416,2023-03-25,Correctivo,4244,10,Ubicacion_A,70
51383,416,2023-05-21,Correctivo,3490,23,Ubicacion_A,70
51384,416,2023-06-11,Correctivo,4151,11,Ubicacion_A,70
51385,416,2023-07-07,Correctivo,4080,11,Ubicacion_A,70
51386,416,2023-07-08,Correctivo,1034,23,Ubicacion_A,70
51387,416,2023-08-10,Correctivo,715,16,Ubicacion_A,70
51388,416,2023-08-13,Correctivo,692,19,Ubicacion_A,70
51389,416,2023-08-26,Correctivo,760,13,Ubicacion_A,70
51390,416,2023-09-11,Correctivo,997,8,Ubicacion_A,70
51391,416,2023-09-14,Correctivo,1737,19,Ubicacion_A,70
51392,416,2023-09-30,Correctivo,3996,1,Ubicacion_A,70
51393,416,2023-10-17,Correctivo,1397,17,Ubicacion_A,70
51394,416,2023-11-07,Correctivo,526,23,Ubicacion_A,70
51395,416,2023-11-19,Correctivo,2764,21,Ubicacion_A,70
51396,416,2024-01-21,Correctivo,3833,7,Ubicacion_A,70
51397,416,2024-01-22,Correctivo,2069,22,Ubicacion_A,70
51398,416,2024-02-15,Correctivo,2964,8,Ubicacion_A,70
51399,416,2024-04-18,Correctivo,3028,5,Ubicacion_A,70
51400,416,2024-05-07,Correctivo,3699,13,Ubicacion_A,70
51401,416,2024-05-17,Correctivo,1095,9,Ubicacion_A,70
51402,416,2024-08-02,Correctivo,3912,12,Ubicacion_A,70
51403,416,2024-08-20,Correctivo,4177,15,Ubicacion_A,70
51404,416,2024-09-24,Correctivo,4476,5,Ubicacion_A,70
51405,416,2024-10-01,Correctivo,4428,5,Ubicacion_A,70
51406,416,2024-10-02,Correctivo,911,1,Ubicacion_A,70
51407,416,2024-11-03,Correctivo,2857,11,Ubicacion_A,70
51408,416,2024-11-16,Correctivo,4495,8,Ubicacion_A,70
51409,416,2024-12-20,Correctivo,2630,5,Ubicacion_A,70
51410,416,2024-12-24,Correctivo,552,20,Ubicacion_A,70
51411,416,2021-01-28,Preventivo,457,1,Ubicacion_A,70
51412,416,2021-02-21,Preventivo,433,1,Ubicacion_A,70
51413,416,2021-03-14,Preventivo,220,1,Ubicacion_A,70
51414,416,2021-04-12,Preventivo,326,1,Ubicacion_A,70
51415,416,2021-05-07,Preventivo,172,2,Ubicacion_A,70
51416,416,2021-06-05,Preventivo,443,1,Ubicacion_A,70
51417,416,2021-07-01,Preventivo,960,1,Ubicacion_A,70
51418,416,2021-07-27,Preventivo,957,1,Ubicacion_A,70
51419,416,2021-08-19,Preventivo,497,2,Ubicacion_A,70
51420,416,2021-09-12,Preventivo,782,2,Ubicacion_A,70
51421,416,2021-10-04,Preventivo,157,2,Ubicacion_A,70
51422,416,2021-11-01,Preventivo,302,2,Ubicacion_A,70
51423,416,2021-11-24,Preventivo,830,2,Ubicacion_A,70
51424,416,2021-12-16,Preventivo,322,2,Ubicacion_A,70
51425,416,2022-01-11,Preventivo,576,1,Ubicacion_A,70
51426,416,2022-02-10,Preventivo,999,1,Ubicacion_A,70
51427,416,2022-03-09,Preventivo,254,1,Ubicacion_A,70
51428,416,2022-04-05,Preventivo,302,1,Ubicacion_A,70
51429,416,2022-04-30,Preventivo,370,2,Ubicacion_A,70
51430,416,2022-05-23,Preventivo,489,2,Ubicacion_A,70
51431,416,2022-06-16,Preventivo,526,1,Ubicacion_A,70
51432,416,2022-07-14,Preventivo,432,1,Ubicacion_A,70
51433,416,2022-08-08,Preventivo,295,2,Ubicacion_A,70
51434,416,2022-09-01,Preventivo,579,1,Ubicacion_A,70
51435,416,2022-09-28,Preventivo,567,2,Ubicacion_A,70
51436,416,2022-10-20,Preventivo,897,2,Ubicacion_A,70
51437,416,2022-11-13,Preventivo,517,1,Ubicacion_A,70
51438,416,2022-12-10,Preventivo,142,2,Ubicacion_A,70
51439,416,2022-12-31,Preventivo,981,2,Ubicacion_A,70
51440,416,2023-01-25,Preventivo,908,2,Ubicacion_A,70
51441,416,2023-02-15,Preventivo,909,1,Ubicacion_A,70
51442,416,2023-03-14,Preventivo,568,2,Ubicacion_A,70
51443,416,2023-04-10,Preventivo,861,1,Ubicacion_A,70
51444,416,2023-05-04,Preventivo,356,2,Ubicacion_A,70
51445,416,2023-05-31,Preventivo,778,2,Ubicacion_A,70
51446,416,2023-06-28,Preventivo,664,2,Ubicacion_A,70
51447,416,2023-07-28,Preventivo,566,2,Ubicacion_A,70
51448,416,2023-08-23,Preventivo,764,2,Ubicacion_A,70
51449,416,2023-09-14,Preventivo,858,1,Ubicacion_A,70
51450,416,2023-10-13,Preventivo,562,2,Ubicacion_A,70
51451,416,2023-11-10,Preventivo,884,2,Ubicacion_A,70
51452,416,2023-12-10,Preventivo,452,2,Ubicacion_A,70
51453,416,2024-01-09,Preventivo,236,2,Ubicacion_A,70
51454,416,2024-02-06,Preventivo,607,1,Ubicacion_A,70
51455,416,2024-02-27,Preventivo,845,2,Ubicacion_A,70
51456,416,2024-03-26,Preventivo,863,1,Ubicacion_A,70
51457,416,2024-04-16,Preventivo,584,2,Ubicacion_A,70
51458,416,2024-05-07,Preventivo,150,2,Ubicacion_A,70
51459,416,2024-06-06,Preventivo,756,1,Ubicacion_A,70
51460,416,2024-07-05,Preventivo,370,1,Ubicacion_A,70
51461,416,2024-08-01,Preventivo,173,2,Ubicacion_A,70
51462,416,2024-08-24,Preventivo,493,2,Ubicacion_A,70
51463,416,2024-09-14,Preventivo,796,2,Ubicacion_A,70
51464,416,2024-10-11,Preventivo,961,2,Ubicacion_A,70
51465,416,2024-11-05,Preventivo,174,2,Ubicacion_A,70
51466,416,2024-11-30,Preventivo,630,1,Ubicacion_A,70
51467,416,2024-12-21,Preventivo,206,1,Ubicacion_A,70
51468,417,2021-01-18,Correctivo,1602,8,Ubicacion_D,64
51469,417,2021-01-27,Correctivo,702,1,Ubicacion_D,64
51470,417,2021-02-03,Correctivo,1572,7,Ubicacion_D,64
51471,417,2021-03-03,Correctivo,699,13,Ubicacion_D,64
51472,417,2021-04-16,Correctivo,1508,11,Ubicacion_D,64
51473,417,2021-05-07,Correctivo,3802,4,Ubicacion_D,64
51474,417,2021-05-14,Correctivo,4082,24,Ubicacion_D,64
51475,417,2021-05-30,Correctivo,1778,21,Ubicacion_D,64
51476,417,2021-06-25,Correctivo,1233,21,Ubicacion_D,64
51477,417,2021-06-28,Correctivo,670,15,Ubicacion_D,64
51478,417,2021-07-02,Correctivo,2020,3,Ubicacion_D,64
51479,417,2021-08-07,Correctivo,961,16,Ubicacion_D,64
51480,417,2021-08-28,Correctivo,1212,10,Ubicacion_D,64
51481,417,2021-09-11,Correctivo,3864,15,Ubicacion_D,64
51482,417,2021-09-12,Correctivo,3056,23,Ubicacion_D,64
51483,417,2021-09-21,Correctivo,2657,17,Ubicacion_D,64
51484,417,2021-10-14,Correctivo,2161,5,Ubicacion_D,64
51485,417,2021-11-12,Correctivo,1795,17,Ubicacion_D,64
51486,417,2021-11-25,Correctivo,4983,24,Ubicacion_D,64
51487,417,2021-12-26,Correctivo,2008,7,Ubicacion_D,64
51488,417,2022-04-09,Correctivo,1600,3,Ubicacion_D,64
51489,417,2022-04-26,Correctivo,1907,8,Ubicacion_D,64
51490,417,2022-05-04,Correctivo,2537,13,Ubicacion_D,64
51491,417,2022-05-15,Correctivo,4352,20,Ubicacion_D,64
51492,417,2022-07-03,Correctivo,645,17,Ubicacion_D,64
51493,417,2022-07-06,Correctivo,2797,19,Ubicacion_D,64
51494,417,2022-07-12,Correctivo,609,12,Ubicacion_D,64
51495,417,2022-09-28,Correctivo,2781,24,Ubicacion_D,64
51496,417,2023-01-10,Correctivo,2570,11,Ubicacion_D,64
51497,417,2023-03-09,Correctivo,2145,21,Ubicacion_D,64
51498,417,2023-04-14,Correctivo,1889,9,Ubicacion_D,64
51499,417,2023-04-17,Correctivo,3335,7,Ubicacion_D,64
51500,417,2023-04-26,Correctivo,4303,7,Ubicacion_D,64
51501,417,2023-04-29,Correctivo,936,17,Ubicacion_D,64
51502,417,2023-06-04,Correctivo,1791,18,Ubicacion_D,64
51503,417,2023-06-14,Correctivo,3412,2,Ubicacion_D,64
51504,417,2023-06-15,Correctivo,3312,12,Ubicacion_D,64
51505,417,2023-08-04,Correctivo,1556,1,Ubicacion_D,64
51506,417,2023-08-10,Correctivo,1990,2,Ubicacion_D,64
51507,417,2023-09-05,Correctivo,3847,11,Ubicacion_D,64
51508,417,2023-09-24,Correctivo,4438,7,Ubicacion_D,64
51509,417,2023-10-03,Correctivo,4177,14,Ubicacion_D,64
51510,417,2023-10-15,Correctivo,4962,18,Ubicacion_D,64
51511,417,2023-11-08,Correctivo,1953,18,Ubicacion_D,64
51512,417,2023-11-11,Correctivo,2559,14,Ubicacion_D,64
51513,417,2023-11-19,Correctivo,627,7,Ubicacion_D,64
51514,417,2024-01-26,Correctivo,3436,17,Ubicacion_D,64
51515,417,2024-01-30,Correctivo,1393,5,Ubicacion_D,64
51516,417,2024-02-13,Correctivo,4090,1,Ubicacion_D,64
51517,417,2024-02-20,Correctivo,2738,1,Ubicacion_D,64
51518,417,2024-03-01,Correctivo,1678,14,Ubicacion_D,64
51519,417,2024-03-02,Correctivo,834,21,Ubicacion_D,64
51520,417,2024-04-11,Correctivo,3683,14,Ubicacion_D,64
51521,417,2024-04-13,Correctivo,1956,19,Ubicacion_D,64
51522,417,2024-05-01,Correctivo,2561,16,Ubicacion_D,64
51523,417,2024-05-13,Correctivo,1908,12,Ubicacion_D,64
51524,417,2024-05-23,Correctivo,3532,13,Ubicacion_D,64
51525,417,2024-06-27,Correctivo,4509,14,Ubicacion_D,64
51526,417,2024-08-25,Correctivo,1640,22,Ubicacion_D,64
51527,417,2024-10-14,Correctivo,3821,14,Ubicacion_D,64
51528,417,2024-10-20,Correctivo,3246,2,Ubicacion_D,64
51529,417,2024-12-17,Correctivo,726,18,Ubicacion_D,64
51530,417,2024-12-20,Correctivo,1635,12,Ubicacion_D,64
51531,417,2024-12-28,Correctivo,2425,12,Ubicacion_D,64
51532,417,2021-02-04,Preventivo,324,1,Ubicacion_D,64
51533,417,2021-03-16,Preventivo,167,1,Ubicacion_D,64
51534,417,2021-04-17,Preventivo,666,2,Ubicacion_D,64
51535,417,2021-05-28,Preventivo,734,2,Ubicacion_D,64
51536,417,2021-07-01,Preventivo,580,1,Ubicacion_D,64
51537,417,2021-08-02,Preventivo,287,2,Ubicacion_D,64
51538,417,2021-09-03,Preventivo,684,1,Ubicacion_D,64
51539,417,2021-10-15,Preventivo,802,1,Ubicacion_D,64
51540,417,2021-11-15,Preventivo,909,1,Ubicacion_D,64
51541,417,2021-12-18,Preventivo,903,1,Ubicacion_D,64
51542,417,2022-01-24,Preventivo,636,1,Ubicacion_D,64
51543,417,2022-02-25,Preventivo,334,2,Ubicacion_D,64
51544,417,2022-04-04,Preventivo,829,1,Ubicacion_D,64
51545,417,2022-05-03,Preventivo,338,1,Ubicacion_D,64
51546,417,2022-06-03,Preventivo,550,1,Ubicacion_D,64
51547,417,2022-07-14,Preventivo,401,2,Ubicacion_D,64
51548,417,2022-08-23,Preventivo,953,2,Ubicacion_D,64
51549,417,2022-10-03,Preventivo,413,2,Ubicacion_D,64
51550,417,2022-11-10,Preventivo,343,1,Ubicacion_D,64
51551,417,2022-12-13,Preventivo,937,1,Ubicacion_D,64
51552,417,2023-01-13,Preventivo,466,2,Ubicacion_D,64
51553,417,2023-02-11,Preventivo,463,1,Ubicacion_D,64
51554,417,2023-03-19,Preventivo,822,2,Ubicacion_D,64
51555,417,2023-04-22,Preventivo,928,1,Ubicacion_D,64
51556,417,2023-05-25,Preventivo,213,1,Ubicacion_D,64
51557,417,2023-07-02,Preventivo,937,2,Ubicacion_D,64
51558,417,2023-08-12,Preventivo,698,1,Ubicacion_D,64
51559,417,2023-09-10,Preventivo,351,2,Ubicacion_D,64
51560,417,2023-10-10,Preventivo,155,2,Ubicacion_D,64
51561,417,2023-11-13,Preventivo,944,2,Ubicacion_D,64
51562,417,2023-12-15,Preventivo,801,2,Ubicacion_D,64
51563,417,2024-01-16,Preventivo,109,2,Ubicacion_D,64
51564,417,2024-02-15,Preventivo,864,2,Ubicacion_D,64
51565,417,2024-03-27,Preventivo,376,1,Ubicacion_D,64
51566,417,2024-04-29,Preventivo,789,1,Ubicacion_D,64
51567,417,2024-05-31,Preventivo,234,1,Ubicacion_D,64
51568,417,2024-07-02,Preventivo,895,2,Ubicacion_D,64
51569,417,2024-08-11,Preventivo,845,2,Ubicacion_D,64
51570,417,2024-09-11,Preventivo,956,1,Ubicacion_D,64
51571,417,2024-10-19,Preventivo,597,1,Ubicacion_D,64
51572,417,2024-11-18,Preventivo,491,1,Ubicacion_D,64
51573,417,2024-12-23,Preventivo,649,1,Ubicacion_D,64
51574,418,2021-02-16,Correctivo,4916,11,Ubicacion_D,78
51575,418,2021-03-16,Correctivo,943,10,Ubicacion_D,78
51576,418,2021-05-03,Correctivo,3058,24,Ubicacion_D,78
51577,418,2021-05-15,Correctivo,4105,6,Ubicacion_D,78
51578,418,2021-07-28,Correctivo,647,7,Ubicacion_D,78
51579,418,2021-08-19,Correctivo,3437,11,Ubicacion_D,78
51580,418,2021-09-14,Correctivo,4850,7,Ubicacion_D,78
51581,418,2021-10-08,Correctivo,1114,1,Ubicacion_D,78
51582,418,2021-10-20,Correctivo,1749,14,Ubicacion_D,78
51583,418,2021-10-23,Correctivo,4322,6,Ubicacion_D,78
51584,418,2021-10-26,Correctivo,740,8,Ubicacion_D,78
51585,418,2021-12-17,Correctivo,1426,10,Ubicacion_D,78
51586,418,2021-12-22,Correctivo,1223,15,Ubicacion_D,78
51587,418,2022-01-03,Correctivo,3891,5,Ubicacion_D,78
51588,418,2022-01-04,Correctivo,1515,9,Ubicacion_D,78
51589,418,2022-01-08,Correctivo,4956,18,Ubicacion_D,78
51590,418,2022-01-15,Correctivo,1112,1,Ubicacion_D,78
51591,418,2022-01-23,Correctivo,3660,22,Ubicacion_D,78
51592,418,2022-02-08,Correctivo,2384,11,Ubicacion_D,78
51593,418,2022-02-27,Correctivo,1884,18,Ubicacion_D,78
51594,418,2022-05-28,Correctivo,731,5,Ubicacion_D,78
51595,418,2022-06-08,Correctivo,3220,7,Ubicacion_D,78
51596,418,2022-06-25,Correctivo,1555,23,Ubicacion_D,78
51597,418,2022-06-27,Correctivo,4780,21,Ubicacion_D,78
51598,418,2022-07-30,Correctivo,2776,11,Ubicacion_D,78
51599,418,2022-08-20,Correctivo,2308,24,Ubicacion_D,78
51600,418,2022-08-25,Correctivo,4042,19,Ubicacion_D,78
51601,418,2022-09-28,Correctivo,912,10,Ubicacion_D,78
51602,418,2022-11-23,Correctivo,2410,16,Ubicacion_D,78
51603,418,2022-12-03,Correctivo,2731,17,Ubicacion_D,78
51604,418,2022-12-11,Correctivo,4444,2,Ubicacion_D,78
51605,418,2023-01-26,Correctivo,3845,20,Ubicacion_D,78
51606,418,2023-02-23,Correctivo,791,11,Ubicacion_D,78
51607,418,2023-02-24,Correctivo,4775,15,Ubicacion_D,78
51608,418,2023-03-03,Correctivo,586,17,Ubicacion_D,78
51609,418,2023-03-24,Correctivo,985,9,Ubicacion_D,78
51610,418,2023-04-01,Correctivo,4683,4,Ubicacion_D,78
51611,418,2023-04-17,Correctivo,4849,11,Ubicacion_D,78
51612,418,2023-04-24,Correctivo,4161,19,Ubicacion_D,78
51613,418,2023-06-15,Correctivo,1513,23,Ubicacion_D,78
51614,418,2023-08-13,Correctivo,3736,20,Ubicacion_D,78
51615,418,2023-08-21,Correctivo,4671,19,Ubicacion_D,78
51616,418,2023-08-28,Correctivo,809,23,Ubicacion_D,78
51617,418,2023-09-08,Correctivo,3574,7,Ubicacion_D,78
51618,418,2023-10-19,Correctivo,2070,2,Ubicacion_D,78
51619,418,2023-10-22,Correctivo,957,4,Ubicacion_D,78
51620,418,2023-10-30,Correctivo,4643,14,Ubicacion_D,78
51621,418,2023-11-03,Correctivo,2101,17,Ubicacion_D,78
51622,418,2023-11-06,Correctivo,1886,24,Ubicacion_D,78
51623,418,2023-11-22,Correctivo,3833,3,Ubicacion_D,78
51624,418,2023-12-17,Correctivo,4207,10,Ubicacion_D,78
51625,418,2023-12-28,Correctivo,876,4,Ubicacion_D,78
51626,418,2024-01-11,Correctivo,3019,4,Ubicacion_D,78
51627,418,2024-01-31,Correctivo,4094,2,Ubicacion_D,78
51628,418,2024-02-10,Correctivo,1242,17,Ubicacion_D,78
51629,418,2024-02-15,Correctivo,536,6,Ubicacion_D,78
51630,418,2024-02-22,Correctivo,2752,8,Ubicacion_D,78
51631,418,2024-02-24,Correctivo,3946,11,Ubicacion_D,78
51632,418,2024-02-28,Correctivo,529,15,Ubicacion_D,78
51633,418,2024-02-29,Correctivo,1109,22,Ubicacion_D,78
51634,418,2024-03-07,Correctivo,839,5,Ubicacion_D,78
51635,418,2024-03-10,Correctivo,3812,21,Ubicacion_D,78
51636,418,2024-03-14,Correctivo,4623,10,Ubicacion_D,78
51637,418,2024-03-18,Correctivo,4312,17,Ubicacion_D,78
51638,418,2024-04-10,Correctivo,4790,9,Ubicacion_D,78
51639,418,2024-04-20,Correctivo,4067,10,Ubicacion_D,78
51640,418,2024-05-19,Correctivo,4235,6,Ubicacion_D,78
51641,418,2024-05-31,Correctivo,2064,13,Ubicacion_D,78
51642,418,2024-06-27,Correctivo,3487,17,Ubicacion_D,78
51643,418,2024-07-03,Correctivo,3285,13,Ubicacion_D,78
51644,418,2024-08-02,Correctivo,1995,10,Ubicacion_D,78
51645,418,2024-08-05,Correctivo,3092,11,Ubicacion_D,78
51646,418,2024-09-03,Correctivo,4541,20,Ubicacion_D,78
51647,418,2024-09-17,Correctivo,888,4,Ubicacion_D,78
51648,418,2024-10-01,Correctivo,574,20,Ubicacion_D,78
51649,418,2024-10-27,Correctivo,1341,4,Ubicacion_D,78
51650,418,2024-11-15,Correctivo,1882,13,Ubicacion_D,78
51651,418,2024-12-28,Correctivo,637,11,Ubicacion_D,78
51652,418,2021-02-14,Preventivo,424,1,Ubicacion_D,78
51653,418,2021-04-01,Preventivo,677,1,Ubicacion_D,78
51654,418,2021-05-16,Preventivo,373,2,Ubicacion_D,78
51655,418,2021-06-23,Preventivo,467,2,Ubicacion_D,78
51656,418,2021-08-04,Preventivo,100,2,Ubicacion_D,78
51657,418,2021-09-06,Preventivo,307,1,Ubicacion_D,78
51658,418,2021-10-18,Preventivo,579,1,Ubicacion_D,78
51659,418,2021-12-02,Preventivo,175,2,Ubicacion_D,78
51660,418,2022-01-14,Preventivo,290,2,Ubicacion_D,78
51661,418,2022-03-01,Preventivo,752,2,Ubicacion_D,78
51662,418,2022-04-02,Preventivo,982,2,Ubicacion_D,78
51663,418,2022-05-08,Preventivo,462,1,Ubicacion_D,78
51664,418,2022-06-16,Preventivo,739,1,Ubicacion_D,78
51665,418,2022-08-02,Preventivo,690,1,Ubicacion_D,78
51666,418,2022-09-13,Preventivo,941,1,Ubicacion_D,78
51667,418,2022-10-24,Preventivo,447,2,Ubicacion_D,78
51668,418,2022-11-28,Preventivo,597,2,Ubicacion_D,78
51669,418,2023-01-10,Preventivo,947,1,Ubicacion_D,78
51670,418,2023-02-26,Preventivo,541,2,Ubicacion_D,78
51671,418,2023-04-06,Preventivo,321,1,Ubicacion_D,78
51672,418,2023-05-11,Preventivo,663,2,Ubicacion_D,78
51673,418,2023-06-21,Preventivo,686,2,Ubicacion_D,78
51674,418,2023-08-03,Preventivo,765,2,Ubicacion_D,78
51675,418,2023-09-14,Preventivo,565,2,Ubicacion_D,78
51676,418,2023-10-29,Preventivo,715,1,Ubicacion_D,78
51677,418,2023-12-01,Preventivo,567,1,Ubicacion_D,78
51678,418,2024-01-17,Preventivo,726,1,Ubicacion_D,78
51679,418,2024-02-29,Preventivo,388,2,Ubicacion_D,78
51680,418,2024-04-04,Preventivo,836,1,Ubicacion_D,78
51681,418,2024-05-21,Preventivo,973,2,Ubicacion_D,78
51682,418,2024-07-02,Preventivo,937,2,Ubicacion_D,78
51683,418,2024-08-09,Preventivo,419,1,Ubicacion_D,78
51684,418,2024-09-18,Preventivo,469,1,Ubicacion_D,78
51685,418,2024-10-31,Preventivo,398,1,Ubicacion_D,78
51686,418,2024-12-05,Preventivo,933,2,Ubicacion_D,78
51687,419,2021-01-05,Correctivo,585,5,Ubicacion_B,78
51688,419,2021-01-10,Correctivo,3593,7,Ubicacion_B,78
51689,419,2021-01-18,Correctivo,2873,9,Ubicacion_B,78
51690,419,2021-01-20,Correctivo,3109,16,Ubicacion_B,78
51691,419,2021-03-17,Correctivo,4970,7,Ubicacion_B,78
51692,419,2021-04-03,Correctivo,4014,21,Ubicacion_B,78
51693,419,2021-05-09,Correctivo,3743,5,Ubicacion_B,78
51694,419,2021-06-09,Correctivo,3922,10,Ubicacion_B,78
51695,419,2021-06-10,Correctivo,1971,20,Ubicacion_B,78
51696,419,2021-06-16,Correctivo,1986,11,Ubicacion_B,78
51697,419,2021-07-13,Correctivo,4205,11,Ubicacion_B,78
51698,419,2021-07-27,Correctivo,2850,15,Ubicacion_B,78
51699,419,2021-09-24,Correctivo,2953,7,Ubicacion_B,78
51700,419,2021-11-18,Correctivo,4850,15,Ubicacion_B,78
51701,419,2021-12-21,Correctivo,2981,10,Ubicacion_B,78
51702,419,2022-01-11,Correctivo,3272,13,Ubicacion_B,78
51703,419,2022-01-17,Correctivo,2968,17,Ubicacion_B,78
51704,419,2022-01-28,Correctivo,3598,9,Ubicacion_B,78
51705,419,2022-02-19,Correctivo,1965,10,Ubicacion_B,78
51706,419,2022-02-21,Correctivo,2632,23,Ubicacion_B,78
51707,419,2022-03-01,Correctivo,4788,10,Ubicacion_B,78
51708,419,2022-03-30,Correctivo,3383,15,Ubicacion_B,78
51709,419,2022-04-04,Correctivo,4460,6,Ubicacion_B,78
51710,419,2022-04-19,Correctivo,2603,19,Ubicacion_B,78
51711,419,2022-05-14,Correctivo,1791,15,Ubicacion_B,78
51712,419,2022-05-28,Correctivo,505,24,Ubicacion_B,78
51713,419,2022-06-04,Correctivo,4303,23,Ubicacion_B,78
51714,419,2022-06-05,Correctivo,4170,5,Ubicacion_B,78
51715,419,2022-08-05,Correctivo,3546,23,Ubicacion_B,78
51716,419,2022-08-09,Correctivo,3137,8,Ubicacion_B,78
51717,419,2022-08-23,Correctivo,3787,18,Ubicacion_B,78
51718,419,2022-08-26,Correctivo,4319,23,Ubicacion_B,78
51719,419,2022-09-17,Correctivo,3942,14,Ubicacion_B,78
51720,419,2022-09-21,Correctivo,2719,20,Ubicacion_B,78
51721,419,2022-10-04,Correctivo,1735,20,Ubicacion_B,78
51722,419,2022-10-30,Correctivo,3384,9,Ubicacion_B,78
51723,419,2022-11-05,Correctivo,649,13,Ubicacion_B,78
51724,419,2022-11-30,Correctivo,4334,8,Ubicacion_B,78
51725,419,2022-12-01,Correctivo,3576,14,Ubicacion_B,78
51726,419,2022-12-20,Correctivo,4515,10,Ubicacion_B,78
51727,419,2022-12-29,Correctivo,2062,5,Ubicacion_B,78
51728,419,2022-12-31,Correctivo,2252,9,Ubicacion_B,78
51729,419,2023-01-15,Correctivo,2465,18,Ubicacion_B,78
51730,419,2023-01-30,Correctivo,666,6,Ubicacion_B,78
51731,419,2023-02-27,Correctivo,4867,8,Ubicacion_B,78
51732,419,2023-03-08,Correctivo,4708,18,Ubicacion_B,78
51733,419,2023-03-21,Correctivo,1328,4,Ubicacion_B,78
51734,419,2023-03-22,Correctivo,4654,9,Ubicacion_B,78
51735,419,2023-04-20,Correctivo,2855,4,Ubicacion_B,78
51736,419,2023-05-01,Correctivo,1195,7,Ubicacion_B,78
51737,419,2023-05-14,Correctivo,2747,9,Ubicacion_B,78
51738,419,2023-06-28,Correctivo,1971,10,Ubicacion_B,78
51739,419,2023-07-13,Correctivo,3685,18,Ubicacion_B,78
51740,419,2023-07-16,Correctivo,2439,8,Ubicacion_B,78
51741,419,2023-07-29,Correctivo,3108,20,Ubicacion_B,78
51742,419,2023-08-10,Correctivo,1470,8,Ubicacion_B,78
51743,419,2023-08-23,Correctivo,4452,9,Ubicacion_B,78
51744,419,2023-09-16,Correctivo,2503,21,Ubicacion_B,78
51745,419,2023-10-04,Correctivo,2839,24,Ubicacion_B,78
51746,419,2024-01-24,Correctivo,3949,16,Ubicacion_B,78
51747,419,2024-01-31,Correctivo,2856,23,Ubicacion_B,78
51748,419,2024-02-16,Correctivo,2578,7,Ubicacion_B,78
51749,419,2024-02-25,Correctivo,4508,24,Ubicacion_B,78
51750,419,2024-04-23,Correctivo,1073,18,Ubicacion_B,78
51751,419,2024-04-28,Correctivo,962,4,Ubicacion_B,78
51752,419,2024-05-01,Correctivo,3904,20,Ubicacion_B,78
51753,419,2024-05-26,Correctivo,502,5,Ubicacion_B,78
51754,419,2024-06-07,Correctivo,1442,21,Ubicacion_B,78
51755,419,2024-06-21,Correctivo,1580,6,Ubicacion_B,78
51756,419,2024-07-28,Correctivo,3699,18,Ubicacion_B,78
51757,419,2024-08-15,Correctivo,4716,12,Ubicacion_B,78
51758,419,2024-08-22,Correctivo,4028,22,Ubicacion_B,78
51759,419,2024-09-15,Correctivo,2302,17,Ubicacion_B,78
51760,419,2024-09-21,Correctivo,4450,1,Ubicacion_B,78
51761,419,2024-10-16,Correctivo,3892,16,Ubicacion_B,78
51762,419,2024-11-06,Correctivo,2101,14,Ubicacion_B,78
51763,419,2024-11-09,Correctivo,2197,9,Ubicacion_B,78
51764,419,2024-11-18,Correctivo,1335,2,Ubicacion_B,78
51765,419,2021-01-26,Preventivo,599,2,Ubicacion_B,78
51766,419,2021-02-23,Preventivo,190,1,Ubicacion_B,78
51767,419,2021-03-23,Preventivo,472,2,Ubicacion_B,78
51768,419,2021-04-19,Preventivo,442,2,Ubicacion_B,78
51769,419,2021-05-17,Preventivo,301,1,Ubicacion_B,78
51770,419,2021-06-09,Preventivo,126,1,Ubicacion_B,78
51771,419,2021-07-07,Preventivo,594,2,Ubicacion_B,78
51772,419,2021-08-04,Preventivo,874,1,Ubicacion_B,78
51773,419,2021-08-27,Preventivo,453,2,Ubicacion_B,78
51774,419,2021-09-20,Preventivo,804,2,Ubicacion_B,78
51775,419,2021-10-22,Preventivo,540,2,Ubicacion_B,78
51776,419,2021-11-14,Preventivo,393,2,Ubicacion_B,78
51777,419,2021-12-12,Preventivo,482,1,Ubicacion_B,78
51778,419,2022-01-04,Preventivo,644,1,Ubicacion_B,78
51779,419,2022-01-31,Preventivo,408,2,Ubicacion_B,78
51780,419,2022-02-25,Preventivo,113,1,Ubicacion_B,78
